,UserID,Balance,CurrentSkin,RoomID,Pass
2571,c0a95ea4,-105,1,,x1coGsM(
2572,c0de286c,-500,1,,"P(%V#""lYDG?QAt"
2573,c0e0354d,-500,1,,~*\#N_Q'zbhE<
2574,c0e29597,1050,1,,"D""t0s$'`"
2575,c0f291e0,-500,1,,~C>7Z};yl%F}
2576,c1046457,-500,2,,=&.@HoX_.X!'U
2577,c120ef79,-40,1,,"vh,TNxZM&i!_K"
2578,c12e5057,-500,4,,euS$N/'res
2579,c148003d,-500,2,,",B90@im&|"
2580,c1552cff,235,1,,)sg1\RFndC
2581,c15bf5fd,-500,1,,#;]=)+hr_C6U_
2582,c15fb28c,-500,1,,"-/eX,vqz}53bj"
2583,c182e243,-500,3,,agrHq+%&u$c
2584,c18bd13a,470,2,,5C1tcP)%fRE2.>
2585,c199bd2d,-500,1,,"uO3#D7d~s,Z?"
2586,c19b35d6,-500,1,,"kZKSJ_""n"
2587,c1ce28a2,520,4,,@H^EN-zE/
2588,c1e72ff2,1000,1,,Y.ob~a[wQ^Q_F'
2589,c20f1c62,-500,4,,xRgkF_9.Hf_8Y}
2590,c21c50f9,-500,1,,vgT$5Kw.DSK[(
2591,c241cafb,745,4,,55[|5U8(QPG
2592,c28b5fda,-500,4,,"+}u*s[,m"
2593,c2c47369,-500,1,,agJgu\~_.
2594,c2d6b6af,-500,1,,6G6-iV1w$y#]'
2595,c2d89eb5,595,1,,y-;diV8'5;(Zs
2596,c30cc44d,-500,2,,6nz)T[sO&S
2597,c3410dca,-60,1,,cp|5BQF'0_W1j\
2598,c34fe033,150,1,,"6qc>C`,Bmr]"
2599,c35fa059,-500,1,,L<5Vn[t'*$_0n
2600,c36626d5,500,4,,",1q&vCGG|k"
2601,c372a1b7,1000,1,,"}e3+VC,L(["
2602,c375c2ea,1000,1,,07UfS?g(Oo4M
2603,c38624c9,-900,1,,"xJgoXi{~hjG""f6"
2604,c38d130e,-500,1,,\8L)9[u0#7
2605,c394e849,-320,1,,(`/eG5_Asz_<.
2606,c3a50153,500,1,,EI{?VvtPLd:C_
2607,c3c0f780,1058,4,,9wRH?WLiZ6w
2608,c3ea0f90,-500,4,,x`DOuzfdtk0
2609,c3eebf41,-500,1,,SL!}C]7UFjZ
2610,c41cc375,0,2,,GJ\9|8oW0o7+u
2611,c42c7509,-500,1,,.qrCO.Z^uB
2612,c4313ca5,118,1,,fT1Rv{RfZ
2613,c4915d21,-500,1,,j6Vh.~r|f
2614,c4b415d8,-500,3,,X6[E]}*fh+la^}
2615,c4cc2294,1000,2,,wT'u)j7r0K
2616,c4e3f0e0,75,1,,W.8hG<b?-\*N
2617,c4f43d51,-500,1,,"<yBR=),Qyk"
2618,c50cb2a9,-500,4,,s&Ft'?BCcq
2619,c53076e5,-500,1,,!vz24Z=K.
2620,c533707c,-500,3,,s1sR5Du=B
2621,c544fde7,1000,2,,:hj&6mS)K\|
2622,c55854c0,-1000,1,,\^JJ\cxRi*y-
2623,c566309e,-500,3,,f`?A3fD3bcJr5
2624,c592621c,-1000,1,,SI7>Zlu]
2625,c5e15a3e,-500,1,,"n,0})|+BhNv*;\"
2626,c5f83f1d,2000,2,,X'h[rYg5'
2627,c6118cc7,-10,1,,1W6Dqa9l01
2628,c6145560,-500,4,,B8jalh<Lw#'
2629,c61d11f6,-500,3,,f5q1v`JYS/J0
2630,c633d04c,-430,1,,y8sKN3hj
2631,c63cad2f,1000,3,,"JX|Q,KR+fXZ"
2632,c6448487,-500,1,,J5u5{$cKx3q
2633,c64a0610,-500,2,,/P7|[7'DU
2634,c6623f59,-500,1,,$bvdJ|gq
2635,c68866e5,-500,1,,u#J*Jj8HMi
2636,c68b7fde,1000,1,,lWI)V<f\rmbG
2637,c6a44922,-40,1,,[Z:Qtc5XN
2638,c6a4a51a,-500,1,,/k]kP8$Bvcl
2639,c6ac2095,-500,1,,HZ`w[ZK=i
2640,c6b0697a,-500,1,,"}zb+#X|'""+B;"
2641,c6c435d9,1000,3,,{uU\Xe1=ycK6<
2642,c6c84f29,-500,4,,G@U^?Ij7r=~
2643,c6d58113,-500,1,,"?(P\],zc/O/+"
2644,c6d8edeb,-500,1,,=5Qw2DB(tYgj7z
2645,c6e11d0d,-500,1,,zceVz=3=|
2646,c6ffa4c3,-60,2,,!kq'h\|<p]:U
2647,c71dcae0,10,1,,"i`gXmiD%,/"
2648,c7238f1a,-500,2,,+8N$iX(ipAp&
2649,c726bd76,550,2,,wk%Lzr<RiVU
2650,c7427467,-90,1,,*{`1m\A[rBFx
2651,c74c332b,-230,1,,"h""N#,LNX"
2652,c74f6dfe,1000,1,,1sz.O$TDiOby;u
2653,c7797e29,-500,2,,"osv4$[TV5""2AC"
2654,c79307c6,-500,1,,g>8O6\ED
2655,c7936fbe,-500,2,,ObxcwdM&`KCj5
2656,c79706c9,1000,2,,cUQ.vno8L
2657,c79e8dd9,240,1,,"$e(6,((gr*NF&K"
2658,c7cbb342,645,1,,:~vi9DSn/reW6
2659,c7f0b567,-500,1,,6`eP3ifb7_*JR
2660,c7ffc57f,-500,1,,b2SD]eW=
2661,c7ffe2ae,1000,1,,lNw@Q^w_O
2662,c8037b78,1000,2,,c=TbP<%A@5
2663,c82eee5e,1000,1,,#qKx5uBs
2664,c854375b,-500,3,,ivnr%N27
2665,c8681c81,-500,1,,i-hBYfBm#g
2666,c86d88dd,-500,1,,"OU]sJ."":NE)"
2667,c88d6e5e,-500,4,,;P3[\+wC>H(Tw
2668,c8a0d76d,1000,1,,"""*KWlWU""Y-uIY"
2669,c8b99328,-500,4,,8\1PU+`&S_FS
2670,c8c0b094,-500,2,,Dt<F=N/UZ7-p-
2671,c8d39930,520,4,,9f:9g-H0)8
2672,c8eaee0e,50,1,,$qlWkHJ@gp*Z
2673,c8f3495f,-500,1,,k3DQgJ4{
2674,c8f62532,390,4,,Be\o0{Y0fk?A
2675,c8fb47e5,-1000,1,,"-ub6Z+8,F;"
2676,c902f4ec,-500,3,,(lXS-fqG~s
2677,c909e28b,-500,1,,"Z`.~K~-Ncu"""
2678,c916f21c,-1000,1,,"QO*gf&=),D@JR"
2679,c91d8f3f,-500,1,,":t`aUL,p"
2680,c930aa00,1000,1,,"e""9@@kx$@LguZ"
2681,c9472a76,1000,1,,J^YQT'sj|7o
2682,c977e78c,-180,1,,VE4p2{_GEv/4Z
2683,c977ea84,-1000,2,,oDTK+g~<@hiV1
2684,c98315f0,530,1,,N.J1HLeRzE
2685,c983e565,465,1,,=nLOo((S\[l:
2686,c993e7e4,515,1,,|TFg<z?@bG
2687,c9962b67,1000,1,,nlL~!N!)Rt5r
2688,c99c3eec,-500,1,,"`<w{TPcp#,Q[2I"
2689,c99dba4a,1000,1,,XT}*3ogBMv5ZR
2690,c99fa0a7,-500,1,,3EBsBvjuR'1
2691,c9d175d2,1000,2,,+RO)vl6Wiv
2692,ca10b0a6,-500,1,,J|NK#4marA8o
2693,ca182344,-500,2,,u(`yGbVj
2694,ca1d7b87,570,1,,'mzrE/\_p]
2695,ca2e930c,640,1,,"""n;P^G[<B"
2696,ca39e4f7,850,4,,B$d!y%E.`.{u
2697,ca448178,-500,3,,zAfW]W=[Aa
2698,ca44f983,-500,2,,pYGoRsW^*eNV
2699,ca4eebfa,-500,1,,5vh1EI$.`*KQn
2700,ca565d6f,-170,1,,NHcQmZ6wjXYi>.
2701,ca5ab8b9,-500,4,,2AP!bC4/K2R
2702,ca6276c2,-500,1,,]2ySLqA7ZFH_
2703,ca753a6a,-500,1,,d{s]a3w(
2704,ca82e2b8,1000,4,,"<w:!|-C,pm"
2705,ca83a7f1,5,1,,/d\aex_?5T
2706,ca900c10,-500,1,,"%&g,`]6vZp"
2707,cab6440d,1000,1,,t_(gA9@&JqJ{
2708,caeb40b6,-500,3,,"c""88VUywz"
2709,caf55f65,-500,1,,$]1GqH%)-
2710,caf6a2f3,1000,1,,q@U;[W;do@'JKq
2711,cb0f0254,1000,3,,S)'4Z4{tXsKG)
2712,cb2a9f2b,-500,1,,U;A5DK<Y;G9kM
2713,cb36030e,-500,1,,|&%7f!fR;GS
2714,cb364e10,500,1,,b5g;3{LA
2715,cb3c3281,-500,1,,"rz2,Sn,c$~F%$N"
2716,cb4071a3,-10,4,,"/%in~`"":<s+)"
2717,cb4d7e8f,-500,1,,o@gNIh}w+4AZr3
2718,cb59ad25,-500,1,,&H)!pla4IUyE_
2719,cb74ca8c,80,2,,kQ={I9^~@9I?
2720,cb7dfbf3,-500,1,,"_<DF;_""P%{"
2721,cb7f41a3,-500,1,,#17}qt8}(D
2722,cb94afdd,540,2,,"beOQ%}F,N""="
2723,cb9ff3c8,290,2,,n3X?)M*~9
2724,cbb97b98,-500,1,,"Nki>UOXT"""
2725,cbc01bca,1000,1,,"9rA7*(C'""!o"
2726,cbd7d8f3,1000,1,,"([^',+Zei"
2727,cbd863e8,1000,1,,s*4pM9tE~q3
2728,cbe3d6f1,-500,2,,%PS_-c1$
2729,cbe7fe58,-500,1,,F:C\?q8{@&2[b[
2730,cbeda991,-500,3,,yB91OHMFPlD
2731,cbf35cf5,-500,3,,Qp2L;1;BkUn
2732,cc1f2fc2,-500,1,,_\`NXeuK-`;=7
2733,cc2166e9,260,2,,ASJlC0Q>
2734,cc3f0815,885,4,,didp4Er@
2735,cc5991c2,-500,1,,@i9vy=g?#*{UR
2736,cc88517c,1000,1,,i8};DE[p~
2737,cc8b9328,1520,3,,W0cettFEFjJ
2738,cca6e35e,1000,1,,lq'yc8PoKim
2739,ccc9863d,-500,1,,|1!^BmFGyW
2740,ccdbe24e,-1000,1,,;.cz>BOO
2741,ccfafcdf,-500,4,,Z)'ZA|Ta<z919B
2742,ccfbd44e,0,1,,}wAs69cR'7AB
2743,cd325359,-500,1,,'QBpg&N0<
2744,cd3eb686,1000,1,,k4FEeSV6ifLJ
2745,cd443b60,-60,1,,0iY'HfAV
2746,cd4ab955,740,1,,*{}NYZEzY$
2747,cd5d47e6,1000,1,,|LXN;kda
2748,cd728cac,-500,1,,Xzt*IpToo
2749,cd8818fe,-500,1,,7\OOItElF26
2750,cda36e19,-445,3,,lVcnODA}
2751,cdbd0922,820,1,,v|~zMz5lU
2752,cdbd79a3,210,3,,;kk+=Viul?O?f-
2753,cdbd97f9,208,2,,JTc<ytb]<.1Qhg
2754,cdc06305,500,1,,94-6kfu[)
2755,cdeee7a4,1000,3,,4d4kt@@tE
2756,cdf39ac0,-500,1,,"zRr""7ou!1!0p,"
2757,cdffbc4e,-500,2,,U753_6u~nD\q'
2758,ce0dac4e,-500,3,,"[@GAj.""#w"
2759,ce1b04ce,-500,1,,Yg*Uwv~Qf
2760,ce30b2d7,-500,1,,.5+]0*)FGaF6
2761,ce36d9ab,-500,1,,"*4V,nC1u4#"
2762,ce492b63,105,1,,Y>GrDa''{CL=]C
2763,ce4f5c39,-500,1,,"1,a:M%'Z<"
2764,ce5403bf,-500,4,,-;`h@{`L&;?
2765,ce792827,-10,1,,;2T;pyuz{pie
2766,ce942d8f,500,3,,"6LwXv;""pWX6"
2767,cea11afe,-500,1,,!iUkCyt~b_*
2768,ceb66ef6,-500,2,,eq[VjQu!O$
2769,ceba8850,630,4,,1K<u~kmBo?g
2770,cec0597a,1000,1,,[z[xkU{3id^50N
2771,cf0022c6,440,1,,oZM:cWr27:vC
2772,cf14ce56,255,1,,xj%N%n}+dW
2773,cf269688,1000,1,,GloW4zB)3
2774,cf458cdc,1000,1,,zpjZw7rd
2775,cf4ad71f,-500,1,,"z'0RGN4,mlg`"
2776,cf4b58e9,-15,3,,":}F`""C2U"
2777,cf4dac14,1000,1,,"3U?,)"">'y5"
2778,cf660bdd,-500,2,,:O@AU@P2
2779,cf70906b,550,1,,"m|q,9k{sn^%/$="
2780,cf7e9097,-500,3,,"9pX&KA^w<K"""
2781,cf822ee5,-500,1,,(k6#Pd(l{g
2782,cf8508ba,-500,1,,",Vi^nO|g+?]7{"
2783,cf85c481,-500,1,,dKvOj\%@ie;/
2784,cf8dd090,470,1,,_wnT:~0hp;g/
2785,cf8f8684,1000,1,,F*Cj-jQjqxxdLD
2786,cf9148a1,-500,3,,]g[$y[QO+
2787,cf9b88f7,-500,3,,A@97$L/MSW*KH
2788,cfa0fe76,760,3,,4:gK':*f
2789,cfac7c41,451,1,,uaXrU_oI3?h
2790,cfb56f39,-500,1,,[:usR~1#
2791,cfc2311b,180,2,,"zgFM.@m"""
2792,cfdddacc,-500,1,,C!J9zs+4!R(>
2793,cfe32518,-500,1,,||FHC>mK4N]fS4
2794,cffda02b,-500,4,,Xjp0)M$6r
2795,d0021797,-500,3,,G%&xi#|=FA=
2796,d03165ed,-255,1,,"HM?4i`,]t_Z{W!"
2797,d048521c,1000,2,,"D#,=Z9b\C0""ME}"
2798,d067c4ba,1000,2,,"d~A`,J""kI8X"
2799,d06c3da5,-500,1,,kP|-=&^u2n{fi5
2800,d07bcadb,1000,3,,Q3}IK7kQK\
2801,d0803b4c,510,1,,)$ZO[Dj)7{
2802,d0996ab2,-500,4,,{y?B3`1|\e>w
2803,d0a41f0f,-100,1,,ua0%'[w457r~h
2804,d0a867da,1000,1,,";IUpu=I{o""="
2805,d0c91abe,1000,1,,3JHzp}drFn
2806,d1069cc1,-500,1,,.uSw!<eV+M8
2807,d1121ea2,-500,4,,kL'$9cDs;n
2808,d11559d5,-500,2,,"L,U#~HM1_lvv-"
2809,d16b69d9,1000,1,,c{XqA8QGZ#6D
2810,d16dc6c8,-500,3,,g?6pGv9j{y
2811,d17b0af4,660,1,,eToDyBSD
2812,d184ffbe,-500,1,,UQ|xV}<z%w/4jS
2813,d1ac9655,1000,1,,9EG/`{C/X]'
2814,d1bb4aba,1000,2,,'ZL'8jgl
2815,d1c1ac75,-500,3,,(Kq<y-IZ)
2816,d211e1d6,1000,1,,^9|:2Y2.(38>sO
2817,d2150fec,-500,1,,!1sQi+1ue
2818,d2657cb2,-1000,1,,?G%UoDVDSn
2819,d26aa255,-500,4,,]wvriu4)9a
2820,d2807c20,-1000,4,,-oJ5t{$zwJ
2821,d2999c08,530,1,,.1t]Q:U`di6
2822,d2afec09,-500,2,,?v@H|n6x'EE6
2823,d2c8819b,-500,1,,xj'<MS{ci=
2824,d2d71246,-380,1,,Yt.39Fs&3'<
2825,d2e79d79,-500,1,,CkCX0K9[SFu
2826,d30b4841,-500,2,,A%MRQ1OOnsk
2827,d30ceb80,1000,3,,"-.tuHfK.Vh,?C."
2828,d3437773,80,1,,fMGAbuyQ7;`C7
2829,d34ef373,-500,3,,:{ffqd#PpDOi`p
2830,d3537046,1000,1,,z7[RoSuZ
2831,d35bbb21,-500,1,,0$'A(0A@0]O
2832,d382176d,-500,3,,D\gk;#X_5G
2833,d3bda854,-500,3,,"b,T>}auMDE^P|b"
2834,d3bef2e2,-500,4,,Bp6DpTj/~
2835,d3bf18b3,540,1,,~IG!Hy%|t=}V
2836,d3d6e140,600,1,,G8DrCp:e%0<
2837,d4004178,-500,1,,th7T;1{^N5O
2838,d40bb7f4,-500,1,,"\<?uLY,\K\"
2839,d4223cb4,-500,4,,a5urbf8P-V]A
2840,d44cea5c,-500,1,,"x?,ZH>-}woZ%sP"
2841,d44d27d4,-500,1,,FOlaFdXCDv5
2842,d45b420b,-500,3,,qQ^BV|Ifq+E
2843,d46418f3,-500,1,,5>=s&AT@j)ddU
2844,d4706109,-500,1,,g?hbxzUm99nm
2845,d49b9b82,-400,1,,.XJC:bnofrP<Ns
2846,d49fec88,1000,1,,"=6ndd""]$n"
2847,d4a89d52,1000,1,,^7V*[&J5
2848,d4cf1a34,500,1,,9tI4/8{2kHW>
2849,d4ddf418,-500,1,,hWm_\t(oh3
2850,d4df18b6,680,1,,{XFnfVW[
2851,d4f3bf8a,-500,4,,N%cRt<q#pW<xX
2852,d4fcb23e,665,1,,\pt5?ofPM`A
2853,d51e5e75,-500,1,,"bT=gE""H#P{}"
2854,d549107d,-500,3,,\wVi3$*xK|>~
2855,d55c45d6,-500,2,,x<OepuHLr-
2856,d56527f2,1000,1,,"a%X@,?jmK9`{H"
2857,d568c333,-500,1,,*KC:j=;_2
2858,d58a84b0,-40,1,,m\;a!e7tPn3n
2859,d58b33d5,-500,1,,dZ@~UKf\KI
2860,d5b0069c,-40,1,,"sw,FPamqI1}t("
2861,d5b1fb65,-500,1,,"k0W~gI,O"
2862,d5cc4c0b,1000,1,,r@}{}i8w1YLM]&
2863,d5d58de6,-200,1,,@3B9.fM?#;
2864,d5d85e22,-500,1,,!6'*Fy=[
2865,d5e24641,-500,1,,*0W6wo.[
2866,d6039fa4,-20,1,,">}E0?KME,"
2867,d611579e,1000,1,,2FBYR<v{
2868,d61ae3cf,1000,1,,"]""<^o\(>"
2869,d6232828,-500,1,,'52E<-I`(4
2870,d627ff35,1000,1,,"9GgchpbH,!OUh\"
2871,d62f203a,130,1,,mf/;?B({
2872,d6330434,-500,2,,"Q/aPknjj,"
2873,d66f9b77,-500,4,,"8\qOb85yH,"
2874,d681b847,-500,1,,X;q{?JzePGT
2875,d6845aa2,1000,4,,?>:mP'kzg:5=
2876,d6877055,-245,4,,nCl:Nu~k
2877,d688e8f0,-500,1,,3d;t2gq0YZ
2878,d69ba757,-500,1,,oqxJ#/REt'Rih
2879,d6a85317,-500,1,,R9i[Q3r_`{2V
2880,d6a9e674,-195,1,,q]UhUrvk@1%7$
2881,d6b72275,-500,3,,\rnva!KEq@
2882,d6dca20a,-500,3,,X.\7SkNIe
2883,d6f66b59,-500,1,,+L~B{^o#[
2884,d704ddb6,-500,1,,*Ijt|;}qs+-V
2885,d7073bbd,-500,1,,Y3{<V4kf$Bh&
2886,d70dbbcd,30,1,,-9Y5<uz$2&[
2887,d715057c,505,1,,3lAn(^*9*!D\F
2888,d72b0d8f,1000,2,,aS$H/KL;;fw
2889,d7590d50,-80,1,,XCU`K.avFEal_A
2890,d7b45f4a,500,4,,:z}HyGrQH
2891,d7ba2221,1000,1,,"JRn,|2nb"
2892,d7c5130e,-500,1,,sq3_.GCnRy
2893,d7e6a415,-500,1,,|0?T;2Z57<
2894,d7f6ed48,-500,1,,;2mgpAhJW=Q-Y
2895,d7f98bd8,125,1,,"g""mc}}/{"
2896,d80491ab,-500,1,,^.vzV)+}
2897,d8113ca0,-500,1,,6aJQ-r~&w!g%Lc
2898,d815a66f,-500,1,,A?7339:(C~
2899,d81d2ba2,-500,2,,V@7$#qJp7!Nk#
2900,d82046f1,1000,3,,lp)i:d%v\M<4
2901,d8389445,-500,2,,A)>'K5x1
2902,d839f293,-500,3,,jRyKZA]^\KnLnu
2903,d8476f0e,90,3,,.Bv+InnP
2904,d85b52e1,-500,1,,G7z05*o{W]
2905,d863049c,-500,1,,2OW!z}Q%
2906,d8818dde,310,1,,0#.5XFP5=l.yJP
2907,d8a82c9e,-500,1,,"3)UF1f,UzlmCk"
2908,d8b29fe2,-500,2,,"xBA""}#w""C"""
2909,d8d6fbf4,-500,4,,.3oz!Om!e'4D;b
2910,d8f54f43,510,1,,nm}t#r$-$
2911,d8f83725,-500,1,,N^.z&C4st=Ax
2912,d9085b9c,1000,1,,h;3d0!-^K
2913,d925700e,-310,1,,fvv7Py5$
2914,d92b69fd,-10,3,,5bR@/l__KC/
2915,d956552c,-500,3,,VD50k>#x\k
2916,d95ae95b,-500,4,,"<}/&OsO,3Y"
2917,d96b9c70,-500,1,,t.%Y$k>&
2918,d97cd53b,-500,4,,"wTgt/3""SWSDu"
2919,d9849450,100,1,,Fu#}24WQ{HuS
2920,d9864a0b,-500,1,,"[X'#YpH""=}S0"
2921,d98a385a,-500,1,,sld8ICVO
2922,d99b1081,-500,1,,g$T{]yUQ1
2923,d99c875f,-500,3,,F\zw`vAY[
2924,d99f00ed,1000,2,,"c7uHn<+5,/"
2925,d9af61ee,1000,1,,?{:}l<G1?8=:
2926,d9afe400,-500,1,,AQhVd@Z8
2927,d9b4499d,-50,1,,%i-Q8^{0f
2928,d9b641be,1000,1,,"m3@,o6Y,D<g"
2929,d9c2f2ee,1000,1,,NJ{]{;bfIV
2930,d9fc331b,-500,2,,&C%}iuQ+
2931,da011bb1,1000,3,,xWoiPl#`2P
2932,da0149e3,-500,1,,Spg[zQ:XnUDng
2933,da0a433e,-500,2,,&HJ&h<b9:
2934,da109cb1,810,1,,7WF'5BwIbhix
2935,da181bb6,-500,1,,"j""2{|rLJd|ibU"
2936,da2ef1a9,610,2,,b%r?r]C*W
2937,da3d90d6,-500,1,,GEc8l8xCK}6G-\
2938,da5606ae,500,1,,~4:-]VrFC5_]7
2939,da5c5505,-500,1,,l>B`_}<6qry[r.
2940,da66fd90,1000,3,,"m>8i2<6qzV,9`"
2941,dacfbbcf,617,2,,")|]TKjwj2""tCb"
2942,daec175b,-210,1,,xsc@d7RsbI|
2943,dafd6073,1000,4,,):*f}#=K?{D\^
2944,db055105,-500,3,,Cch=g[*3:IFaW'
2945,db13fa86,-500,1,,">P2vqU%|crr,*P"
2946,db1c4230,-500,1,,/2bSfj6t:NK]
2947,db2e12ca,-500,1,,weFs8iWR{tz
2948,db39dc43,-500,1,,'1X'2]J}
2949,db4c5999,128,3,,m-[kC*F~iVtP0
2950,db5e3699,85,1,,"3(+k""CuSu+"
2951,db8d5dc1,-500,1,,"$AUr),pZt~q!P"
2952,db988d37,-500,1,,"C]a""ng8H$H6V"
2953,dba248e1,-500,1,,",aE\kV1IE6wlD"
2954,dba70dc9,1000,1,,pg7(b5s);
2955,dbc9ed9c,-500,4,,rr_z92~]j
2956,dbd64704,-500,1,,OkAWm&i:=_W`
2957,dbde3ba8,-500,1,,_aAZ9EDX]WJ4rp
2958,dbe995ff,-140,1,,GGK{g;&]
2959,dbf94eb3,-500,3,,s>2Zm.ojP{L)8
2960,dc3c103d,-30,1,,"fdViYcYesm,30"
2961,dc7e7c7d,-500,1,,mUvU\T!}
2962,dc82673d,70,1,,b#3:0'GB~$;fu
2963,dca8a45f,500,2,,OrA6lJ+o
2964,dd22fa18,-140,1,,mkF]DEkm'yYaG*
2965,dd2c2892,-500,4,,3:}a5*[\
2966,dd2d0a63,1000,2,,"~,=0GwqrgHI"
2967,dd3936af,-500,4,,"+b,bQ/8Jd"
2968,dd852629,-500,4,,Ru|P=.w{
2969,dd8a71b9,-500,3,,T)$w<9iK91+
2970,dd8b08d1,1000,1,,"4,:rL0|sY`4"
2971,dd8bd800,1000,1,,"u4e""_#gO_""r^I@"
2972,ddb7d4dc,-500,4,,5FHg*A=#
2973,ddd079de,1000,1,,2<Nq#K:KD1AN;L
2974,dde63276,-120,1,,Dl[f(Qnz;
2975,ddea779f,1520,1,,HdY?Ld;;4uh$;
2976,ddee91ab,-500,2,,zR5rwPQI5(aL\+
2977,ddfa8fff,-500,1,,";gy3Dmd.KM=""bG"
2978,de0364b7,1000,2,,=jK}#.:q[~=
2979,de1fbb32,1000,1,,"OON&SoO""O""B_(("
2980,de29dc7f,-460,1,,f4#h#*4#y
2981,de2a1fb9,-500,1,,w@_5F|lafviF
2982,de5191a2,1000,1,,"1C;C2le+P!AE""0"
2983,de6369cd,-500,1,,G43#a-GlUgI
2984,de639c23,-500,1,,7P@Z>!u6
2985,de7c0e8a,480,1,,"d+IKVi,d@jG"
2986,de975f74,155,1,,"Wvedw.=4,~c"
2987,de9bf2e0,-343,1,,"-:3E@i,4"
2988,dec3633d,729,1,,jkW)J98nYL;u'9
2989,dedba0fb,255,1,,(8{0aAt_g
2990,df23a933,-80,3,,"5g""d*""M_>j;"
2991,df427f48,-30,1,,#]v:jjM\v(a
2992,df882189,-500,1,,z^@P-EtI
2993,df909eda,1000,1,,j]l6y.NH37mC_&
2994,df9bc7b9,-500,4,,"pZO7a}+w|F,Z'|"
2995,df9fd631,670,1,,=lh&D+feo^
2996,dfd40c4f,1005,4,,|Whgs}a(|rd
2997,dfe1164f,-500,1,,$nw/IyGm..
2998,dfe23a6e,90,0,,xj<~{24}vjwI
2999,dfef4082,-500,3,,7q%LT'bc804vd*
3000,e0016894,500,1,,Xy3*]OxUP
3001,e0048822,680,1,,Jh4m!Et$*Weo
3002,e009a3e2,-500,1,,":N{_[~j!~C@"""
3003,e011af31,-500,3,,*EX~S&~:M
3004,e02f13e0,1000,1,,9Hn>3>glh
3005,e035453d,472,1,,6/gc]s'1G:j/
3006,e0495755,245,1,,"k)["".iq2AL"
3007,e06302ae,750,1,,%1@xV!}S'4_c\7
3008,e083256c,580,1,,"dxP|KR|Vx_B5G"""
3009,e0b06482,-1000,1,,"U}eu4F!!"""
3010,e0bc4fac,-500,2,,2#M&em0<2t+2)J
3011,e0c72b02,-10,1,,AW<FI?v/F
3012,e0c8fa45,-500,1,,phi~#x7+*C_Z
3013,e0c92dfd,-1000,1,,^M?9sce7gkaB6&
3014,e0cf1443,1000,3,,]S(W2](#;G
3015,e12387d6,695,4,,GT0:CsjN?o|o
3016,e13b8617,-500,1,,4|{XUvKvN\ua+D
3017,e17bf25c,20,1,,-Doj[MR3yl^_PN
3018,e1845d68,-500,2,,Ap?Zp4T_Phny
3019,e1abf7dc,-1000,1,,(;lwv4Opz
3020,e1ad7fae,-500,1,,=Q!6K@1;mUl:
3021,e1b2c5fa,1000,1,,"FRR""iCeX:cT<[f"
3022,e1d81559,-500,1,,f*OGp:4<D
3023,e1deeb85,500,1,,"BJ-F5s^~,[""P}"
3024,e212c119,1000,1,,!;Gp@Luc@P
3025,e23d793a,-30,2,,e1_LjxHSj>N`~V
3026,e259f9c4,0,1,,V:b=|8zkD-?
3027,e26752ad,1000,4,,#jSH7a0R
3028,e2768e90,1000,4,,"JzV%""*/PA"
3029,e2bf18dd,-500,1,,"y18_(J`""j"
3030,e2c584e9,-500,1,,m!9D_vz0@S
3031,e2f7b25a,185,1,,h0co)\0)KM
3032,e3020e1b,1000,2,,#e1{zI}a~!;7
3033,e30b7e36,-500,1,,r!'4ji#=dPTId
3034,e30e6424,1000,1,,j:<i%Bb:n~\Sb^
3035,e3359934,780,2,,k]({HJEW
3036,e352bbbf,-500,3,,_#)OT&'{*U
3037,e3614e72,500,1,,Aju$!H/ZO\
3038,e36f635a,880,1,,1fJ)2sTLjfb8p
3039,e384c002,40,1,,@i!]'}zbV{O<
3040,e386c198,500,1,,mc@N|rBM)~Ps
3041,e3ada1bb,1000,4,,?vH=!0e)azQd?S
3042,e3b19830,-500,1,,|)D'xZJ^
3043,e3b474c8,-1000,1,,=:=FhD3@
3044,e3b4cf03,150,1,,.~gz_H2\.D8T
3045,e3be54c2,235,1,,dpp7x^&5nk0
3046,e42ee4d1,190,1,,`DPOKDSzy
3047,e46eb25d,1000,1,,`[}0.2!Q
3048,e477d23f,1000,1,,"e,:/BE9;cpT&:B"
3049,e481075f,-500,1,,`qeQX5Fo
3050,e495587b,1000,1,,_o`_ac'wXpn
3051,e49b5a1c,-500,4,,>Si82K=j&e.}^F
3052,e4acf638,-500,1,,";(n,aJ^He\zs"
3053,e4b621e5,-500,3,,}K7t+|vf
3054,e4b8f694,200,3,,+\!?2xKFq
3055,e4f12c75,375,4,,llpms#3DE(V.
3056,e4f1c002,-640,1,,^zc;&w#Ay
3057,e4f88774,-500,2,,f\6JvYACh5f
3058,e4f9c315,-110,1,,TA-%61[~8@N
3059,e550171f,364,3,,zAad'%A28q7]
3060,e556db20,-500,1,,nNFQ}-dyuo=
3061,e55f2e3f,-500,1,,F4}fn-{&
3062,e57e626b,500,1,,"VTUIK4vws3""r4"
3063,e5885105,60,1,,4]ch)clm
3064,e58cf3b7,-500,1,,#Xnfujo6~m
3065,e599be82,-500,2,,)Nuy\NfjsAv
3066,e5cecd28,-500,4,,jX0OBdUl
3067,e5d0b0f2,-500,1,,Op1esR-T
3068,e5d2823c,-520,1,,oepJ#{5IFz*Z]
3069,e5d88c4c,-500,1,,"^Mk/""=*,=CCe'N"
